id,name,lat,lon,WIC,street,city,country,State,zip_code
1020132,Lincoln Heights Certified Farmers Market,-118.213102,34.073591,Y,N. Broadway & Sichel,Los Angeles ,Los Angeles,California,90031
1019304,Lincoln Park Farmers Market,-83.177664,42.249843,Y,SW Corner Fort Street & Southfield Road,Lincoln Park,Wayne,Michigan,48146
1021198,Linda Vista Certified Farmers Market,-117.170563,32.785209,Y,6939 Linda Vista Rd.,San Diego,San Diego,California,92111
1019167,Linton Farmers' Market,-87.149098,39.039325,Y,,Linton,Greene,Indiana,47441
1019678,Litchfield Hills Farm-Fresh Market,-73.189724,41.743812,Y,West Street and Woodruff Lane,Litchfeild,Litchfield,Connecticut,06759
1019679,Litchfield Hills Farm-Fresh Market,-73.215193,41.740678,Y,421 Bantam Rad,Litchfield,Litchfield,Connecticut,06759
1019631,Little Farm Store Market,-92.680159,37.118045,N,520 Lucky Road,Seymour,Wright,Missouri,65746
1019207,Little Italy Farmers Market,-80.085081,42.1155929,Y,331 West 18th Street,Erie,Erie,Pennsylvania,16502
1019995,Little Italy Mercato CFM,-117.167574,32.723123,Y,555 W Date Street,San Diego ,San Diego,California,92101
1021390,Little River County Farmers Market,-94.1176,33.661403,N,,Ashdown,Little River,Arkansas,71822
1012027,Little River Farmers Market,-78.640489,33.880648,Y,4461 Mineola Ave,Little River,Horry,South Carolina,29566
1019538,Livingston Farmers Market,-110.556707,45.654254,N,Miles Band Shell Park,Livingston,Park,Montana,59047
1018418,Livonia Wilson Barn Farmers Market,-83.331995,42.362596,N,29350 W. Chicago,Livonia,Wayne,Michigan,48150
1018901,Local APX Market - Seasonal,-78.826847,37.353215,N,1848 Church Street,Appomattox ,Appomattox,Virginia,24522
1020094,Logan County Farmer's Market,-86.884185,36.866286,Y,255 John Paul Avenue,Russellville,Logan,Kentucky,42276
1019494,Lorton ,-77.216355,38.698239,N,8990 Lorton Station Blvd,Lorton ,Fairfax,Virginia,22079
1005431,Los Ranchos Growers' Market,-106.654919,35.158683,Y,"City Hall, 6718 Rio Grande Blvd. NW",Los Ranchos,Bernalillo,New Mexico,87107
1018919,Louisiana Community Betterment Farmer's Market,-91.062659,39.441188,N,"Sunset Park, Georgia Street",Louisiana ,Pike,Missouri,63353
1000462,Loveland Farmers Market,-84.259924,39.266388,N,205 Broadway Street,Loveland,Clermont,Ohio,45140
1016820,Low-Line Market at Southport,-87.664233,41.943816,N,3410 N Southport Ave,Chicago,Cook,Illinois,60657
1021727,Lowell Area Farmers' Market,-85.372381,42.93063,N,11940 Fulton St,Lowell,Kent,Michigan,49331
1011233,Lower Valley Farmers Market,-117.528643,45.570355,Y,Main street,Wallowa,Wallowa,Oregon,97885
1018922,Lowville Farm and Craft Market,-75.491021,43.793854,Y,5473 Bostwick Street,Lowville,Lewis,New York,13367
1011800,LSI Global Greens Farmers' Market,-93.660454,41.599698,Y,3200 University Ave,Des Moines,Polk,Iowa,50311
1021257,Ludington Farmer's Market,-86.447744,43.955713,Y,,LUDINGTON,Mason,Michigan,49431
1019622,LVHMC Bluemont Farmers Market,-77.833365,39.110875,N,"EE Lake General Store, 33721 Snickersville Turnpike",Bluemont,Loudoun,Virginia,20135
1019177,LVHMC Cascades Farmers' Market,-77.395364,39.031603,N,21060 Whitfield Drive,Sterling,Loudoun,Virginia,20165
1019175,LVHMC Leesburg Farmers Market,-77.565734,39.107555,N,"101 Catoctin Circle, S. E.",Leesburg,Loudoun,Virginia,20175
1019176,LVHMC Loudoun Station Farmers Market,-77.489597,39.006277,N,Gramercy Park Drive and Central Station Drive,Ashburn,Loudoun,Virginia,20147
1019940,Lynchburg Community Market,-79.140379,37.411517,N,1219 Main St,Lynchburg,Lynchburg,Virginia,24504
1019435,Lynden Farmers Market,-122.452228,48.944087,N,4th and Grover Street at Centennial Park,Lynden,Whatcom,Washington,98264
1011538,Mableton Farmers Market,-84.575384,33.826085,N,5239 Floyd Road,Mableton,Cobb,Georgia,30126
1000481,Madison County Farmers Market,-94.013604,41.335222,Y,112 N. John Wayne Dr.,Winterset,Madison,Iowa,50273
1012249,Madison Farmers Market,-96.1754168,45.0087575,N,Highway 40 E. and 1st St.,Madison ,Lac qui Parle,Minnesota,56256
1005201,Madison NJ Farmers Market,-74.414532,40.759057,Y,Central Avenue between Cook Avenue and Main Street,Madison,Morris,New Jersey,07940
1012046,Madras Saturday Market Holiday Market,-121.127162,44.638418,Y,"7th Street, between C and B Streets",Madras ,Jefferson,Oregon,97741
1021339,Madrona Farmers Market ,-122.295751,47.612616,Y, 1126 Martin Luther King Jr Way  ,Seattle ,King,Washington,98122
1019360,MADWest Winter Farmers' Market,-89.502026,43.066326,N,55 South Gammon Road,Madison,Dane,Wisconsin,53717
1021197,Main Street DeFuniak Farmer's Market,-86.1137,30.720266,Y,Baldwin Avenue between 7th and 8th St.,DeFuniak Springs,Walton,Florida,32435
1018407,Main Street Dyersburg Farmers Market,-89.389549,36.030081,N,335 Clark Ave. South,Dyersburg,Dyer,Tennessee,38024
1005528,Main Street Farmers Market,-80.245,40.169,Y,South Main at Wheeling,Washington,Washington,Pennsylvania,15301
1006837,Main Street Farmers Market,-120.796965,38.730544,Y,401 Main Street,Placerville,El Dorado,California,95667
1011119,Main Street Farmers Market,-95.4504829,37.6817937,N,Main Street and Highland Ave,Chanute,Neosho,Kansas,66720
1019706,Main Street Farmers Market,-75.257553,41.57517,Y,1030 Main Street,Honesdale,Wayne,Pennsylvania,18431
1021624,Main Street Saturday Market,-86.392158,35.845982,N,South Public Square,Murfreesboro,Rutherford,Tennessee,37130
1019752,Main Street Wadsworth Farmers Market,-81.732318,41.028681,N,151 Main Street,Wadsworth,Medina,Ohio,44281
1019501,MainStreet Libertyville Farmers Market,-87.954744,42.287242,Y,413 N Milwaukee Ave,Liberytville ,Lake,Illinois,60048
1005256,Makiki District Park (People's Open Market),-157.836497,21.303939,N,1527 Keeaumoku Street,Honolulu,Honolulu,Hawaii,96822
1019969,Manchester's Spruce Street Market,-72.518324,41.781503,N,163 Spruce St.,Manchester,Hartford,Connecticut,06040
1003980,Manhattan Farmers Market,-111.333325,45.856793,Y,South Broadway and West Main,Manhattan,Gallatin,Montana,59741
1018217,Manistee Farmers Market,-86.323001,44.249273,Y,180 Memorial Drive,Manistee ,Manistee,Michigan,49660
1018998,Manistique Farmers' Market,-86.243595,45.959984,Y,180 N. Maple Street,Manistique,Schoolcraft,Michigan,49854
1005257,Manoa Valley District Park (People's Open Market),-157.807997,21.314189,N,Manoa Rd,Honolulu,Honolulu,Hawaii,96826
1019111,Mansfield Farmers Market,-97.134052,32.564588,N,703 East Broad Street,Mansfield,Tarrant,Texas,76063
1010286,Manson Farmers Market,-120.155979,47.884784,N,157 E Wapato Way ,Manson,Chelan,Washington,98831
1018310,Manson Farmers Market,-94.539507,42.527104,Y,,Manson ,Calhoun,Iowa,50563
1005218,Manzanita Farmers Market,-123.894248,45.719007,Y,36465 N Hwy 101,Nehalem ,Tillamook,Oregon,97131
1016799,Maple Valley Farmers' Market,-122.023367,47.367729,Y,25719 Maple Valley Black Diamond Road,Maple Valley,King,Washington,98038
1003238,Marietta Square Farmers Market,-84.549494,33.953194,N,65 Church St,MARIETTA,Cobb,Georgia,30060
1021358,Marinette Artisan & Farm Market,-87.628231,45.098174,Y,1607 Main Street,Marinette ,Marinette,Wisconsin,54143
1021713,Marion Farmers Market,-91.580645,42.044309,Y,2200 31st St,Marion,Linn,Iowa,52302
1019058,Marion Ohio Market,-83.122972,40.593304,Y,Main and Church ,Marion ,Marion,Ohio,43302
1019482,Market 23,-97.361665,41.440025,Y,2620 23 ST,Columbus,Platte,Nebraska,68601
1019368,"Market at the Park - Orland Park, IL",-87.856517,41.631943,N,9705 W. 142nd Steet,Orland Park,Cook,Illinois,60462
1012031,Market Common Farmers Market,-78.9390094,33.6699343,Y,Deville St,Myrtle Beach ,Horry,South Carolina,29577
1000242,Market in The Park,-88.045015,30.69035,N,300 Conti,Mobile,Mobile,Alabama,36602
1019022,Market in the Park,-88.557509,44.0053166,N,W South Park Ave & Georgia St,Oshkosh,Winnebago,Wisconsin,54901
1000616,Market in The Park - Lavretta Park,-88.160082,30.691614,N,200 Parkway Street West,Mobile,Mobile,Alabama,36606
1019185,Market Mondays at the Arsht Center,-80.189855,25.787138,N,1301 Biscayne Blvd,Miami,Miami-Dade,Florida,33132
1019866,Market of Life,-87.344853,41.595883,N,3510 W 15th Ave,Gary,Lake,Indiana,46404
1019806,Market on Main ,-87.568349,37.972884,Y,Ford Center Plaza 6th and Main St,Evansville,Vanderburgh,Indiana,47715
1011972,Market on Military Summer,-88.06464,44.52221,Y,Military Avenue and West Mason Street,Green Bay ,Brown,Wisconsin,54303
1021341,Market on the Green,-82.875408,39.97423,N,105 Norton Park Drive,Whitehall,Franklin,Ohio,43213
1019876,Market on the Square (BrokenkBow),-99.63987,41.40541,N,,Broken Bow ,Custer,Nebraska,
1019189,Market Square Farmers' Market,-83.910506,35.965659,Y,500 Howard Baker Jr Ave,Knoxville,Knox,Tennessee,37915
1019924,Marksville Main Street Fresh Market,-92.066002,31.12742,N,317 North Main Street,Marksville,Avoyelles,Louisiana,71351
1019843,Marlette Farmers Market,-83.080532,43.327346,N,3048 Main Street,Marlette,Sanilac,Michigan,48453
1020190,Marshall County Farmers Market,-88.378744,36.842165,N,1933 Mayfield Highway,Benton,Marshall,Kentucky,42025
1002929,Marshfield Farmer's Market,-70.717317,42.098148,Y,140 Main St  (Route 3A),Marshfield,Plymouth,Massachusetts,02050
1019659,Martin County Main Street Market,-77.055113,35.855219,N,Main St. and Smithwick St. ,Williamston,Martin,North Carolina,27892
1018976,Maryville FarmerвЂ™s Market,-89.9500804,38.7331622,N,1 Schiber Ct.,Maryville ,Madison,Illinois,62062
1011139,Maryville Farmers Market - Saturdays,-83.969504,35.756987,N,Founders Square,Maryville,Blount,Tennessee,37801
1019902,Mason County Farmers Market,-83.80842,38.615073,N,2114 Old Main Street,Maysville,Mason,Kentucky,41056
1001281,Mason Farmers Market,-84.4426,42.580168,N,100 block East Maple at Jefferson (in street),Mason,Ingham,Michigan,48854
1005642,Mattapan Square  Farmers Market,-71.076514,42.3313532,Y,882 Cummins Hwy,Mattapan,Suffolk,Massachusetts,02126
1003199,Matthys Farm Market,-86.35873,41.65516,N,57754 Crumstown Hwy,South Bend,St. Joseph,Indiana,46619
1019300,Mauldin Farmers Market,-82.3063956,34.7796468,N,101 East Butler Road,Mauldin,Greenville,South Carolina,29662
1019968,Mauston Farmers' Market,-90.082332,43.801304,N,220 East State Street,mauston,Juneau,Wisconsin,53948
1020145,McCreary County Farmers Market,-84.474473,36.694321,N,"299 Wilburn Ross Hwy,",Stearns,McCreary,Kentucky,42647
1019487,McCutcheon/Mount Vernon ,-77.082026,38.818343,N,2501 Sherwood Hall Lane,Alexandria ,Fairfax,Virginia,22306
1020134,McKinleyville CFM,-124.100568,40.944643,Y,2165 Central Ave,McKinleyville,Humboldt,California,95519
1019490,McLean ,-77.192913,38.943545,N,1659 Chain Bridge Rd,McLean,Fairfax,Virginia,22101
1020081,Meade County Farmers Market,-86.166136,37.988637,Y,1041 Old Ekron Rd,Brandenburg ,Meade,Kentucky,40108
1019634,Medford Farmers Market,-71.115435,42.41853,Y,2501 Mystic Valley Parkway,Medford,Middlesex,Massachusetts,02155
1021314,Media Farmers' Market,-75.385551,39.917838,Y,Edgemont Street,Media,Delaware,Pennsylvania,19063
1018908,Medicine Root/Oyate Teca Farmers Market,-102.176734,43.424109,N,1000 Youth Center Drive,Kyle ,Shannon,South Dakota,57752
1019858,Medina Square Farmers Market,-81.869513,41.134636,Y,"39 public square, suite 305",medina,Medina,Ohio,44256
1019759,Meigs County Farmers' Market,-82.034026,39.026596,Y,PO Box 702,Pomeroy,Meigs,Ohio,45769
1021209,Memphis Farmers Market,-90.06008,35.132038,Y,540 S. Front Street,Memphis,Shelby,Tennessee,38103
1020199,Menifee County Farmers Market,-83.62783,37.951788,Y,62 Back Street,Frenchburg,Menifee,Kentucky,40322
1002905,Menlo Park Farmers' Market,-122.1841,37.450822,N,Chestnut & Menlo Avenues,Menlo Park,San Mateo,California,94025
1019816,Menominee Historic Downtown Farmers Market  Association ,-87.603938,45.105926,Y,800 1st Street & 8th Avenue,Menominee,Menominee,Michigan,49858
1021357,Menominee Historic Downtown Farmers Market  Association ,-87.604562,45.107233,Y,,Menominee,Menominee,Michigan,49858
1018093,Merchantville Market Off Centre,-75.0490757,39.9524734,N,N. Centre St. & Chestnut Ave.,Merchantville,Camden,New Jersey,08109
1019464,Meridian Main Street Market,-116.392301,43.609999,N,33 E. Broadway Ave.,Meridian,Ada,Idaho,83642
1021458,Metuchen Farmers Market,-74.363008,40.541112,Y,New Street and Pearl Street,METUCHEN,Middlesex,New Jersey,08840
1019137,Miami County Farmers Market,-86.069521,40.755229,N,North Broadway and East 5th Street,Peru,Miami,Indiana,46970
1000021,Mid-Town Farmers Market,-89.516816,34.373647,N,700 North Lamar Blvd.,Oxford,Lafayette,Mississippi,38655
1011076,Middlebury Farmers' Market,-73.169908,44.026734,Y,530 Exchange St,Middlebury,Addison,Vermont,05753
1020087,middletown farmer's Market,-85.543717,38.242222,N,,Middletown,Jefferson,Kentucky,40243
1019683,Middletown Farmers' Market,-77.54531,39.441867,N,12 S Church St,Middletown,Frederick,Maryland,21769
1019777,Midland Area Farmers Market,-84.236727,43.609016,Y,,Midland,Midland,Michigan,48640
1012786,Midtown Farmers Market,-90.307251,38.656378,N,"6655 Delmar Blvd, Back Lot",University City,St. Louis,Missouri,63130
1005633,Miles City Farmers Market,-105.840096,46.408215,Y,500 Main St  Riverside Park,Miles City,Custer,Montana,
1006681,MILFORD - DOWNTOWN FARMERSвЂ™ MARKET,-73.062096,41.226598,Y,108 West Main Street (Wasson Field),Milford,New Haven,Connecticut,06460
1009658,Mililani District Park (People's Open Market),-158.018299,21.440682,N,94-1150 Lanikuhana Ave.,Mililani  ,Honolulu,Hawaii,96789
1020034,Milk Lady Derwood Fall 2020 Pickup/Delivery,-77.150329,39.126727,N,16501 Redland Road,Rockville,Montgomery,Maryland,20855
1020035,Milk Lady Derwood Farmers Market,-77.150144,39.126885,Y,16501 Redland Road,Rockville,Montgomery,Maryland,20855
1020038,Milk Lady Shady Grove Farmers Market,-77.199488,39.104422,Y,9601 Medical Center Drive,Rockville,Montgomery,Maryland,20850
1012523,"Mill City Farmers Market, Inc.",-93.256278,44.978211,Y,704 South 2nd Street,Minneapolis,Hennepin,Minnesota,55401
1010485,Millen Produce Market,-81.936127,32.802685,N,Cotton Avenue,Millen ,Jenkins,Georgia,30442
1018486,Milton Farmers' Market,-75.310511,38.769132,Y,6 Village Center Boulevard,Milton,Sussex,Delaware,19968
1021454,Milwaukee Winter Farmers Market,-87.944924,43.025865,N,524 S Layton Blvd,Milwaukee,Milwaukee,Wisconsin,53215
1019239,Mineola Main Street Farmers Market,-95.489641,32.662165,N,115 E. Front St.,Mineola,Wood,Texas,75773
1019716,Minnetrista Farmers Market,-85.393346,40.198978,Y,1200 North Minnetrista Pkwy,Muncie ,Delaware,Indiana,47303
1006069,Minturn Market,-106.4315,39.58839,N,Historic Downtown Minturn,Minturn,Eagle,Colorado,81645
1020195,Mission Community Market,-122.419881,37.755373,Y,84 Bartlett Street,San Francisco,San Francisco,California,94111
1016862,Mission Farm and Flower Market,-94.6512054,39.0219446,N,5635 Johnson Drive,Mission,Johnson,Kansas,66202
1021493,Mission Marquee Plaza Farmers' Market,-98.525142,29.472403,N,3100 Roosevelt Ave,San Antonio,Bexar,Texas,78214
1018939,Missoula Farmers' Market,-113.992113,46.87474,Y,Circle Square (by the XXXXs),Missoula ,Missoula,Montana,
1010037,MLK Campus Farmers' Market,-118.243583,33.923533,Y,1670 E 120th St,Los Angeles,Los Angeles,California,90059
1001104,Monday Farmers Market at your library,-95.69624,39.049968,N,1515 SW 10th Avenue,Topeka,Shawnee,Kansas,66604
1006547,Monroe County Farmer's Market,-83.39378,41.91965,Y,20 E. Willow St.,Monroe,Monroe,Michigan,48162
1012314,Monroe Farmers Market ,-89.639224,42.601889,Y,10th St and 16th Ave,Monroe,Green,Wisconsin,53566
1019844,Montavilla Farmers Market,-122.584311,45.519002,Y,7700 Block of SE Stark Street,Portland,Multnomah,Oregon,97215
1020166,Montclair Village Farmers' Market,-122.209928,37.826522,Y,"6131 La Salle Ave, Oakland, CA 94611",Oakland,Alameda,California,94611
1004297,MONTEVALLO FARMERS MARKET,-86.862926,33.09948,Y,Middle Street and Island Street,MONTEVALLO,Shelby,Alabama,35115
1020085,Montgomery County Farmers' Market,-83.941302,38.054333,Y,153 South Maysville Street,Mt. Sterling,Montgomery,Kentucky,40353
1021377,Monticello Market on the Square,-83.683495,33.304642,N,119 W. Washington St.,Monticello,Jasper,Georgia,31064
1011901,Montour Falls Farmers Market,-76.847748,42.346431,Y,300 West Main Street,Montour Falls,Schuyler,New York,14865
1019507,Montrose Farmers Market - Summer,-107.874269,38.479423,N,S. Uncompahgre and S. 1st Street,Montrose ,Montrose,Colorado,81401
1021430,Moonlight Market,-94.805322,39.017779,N,11110 Johnson Drive,Shawnee,Johnson,Kansas,66203
1019480,Moreland Farmers Market,-122.651387,45.47394,Y,1400 SE Bybee Blvd,Portland,Multnomah,Oregon,97202
1018573,Morgan County Farmers Market,-81.853276,39.648855,N,Intersection Main and Kennebec,McConnelsville,Morgan,Ohio,43756
1018314,Morgan County Farmers' Market Association,-86.428695,39.423392,Y,Main St. & Indiana St.,Martinsville ,Morgan,Indiana,46151
1018317,Morgan County Farmers' Market Association,-86.3796098,39.612806,Y,Monroe & Main St.,Mooresville ,Morgan,Indiana,46158
1021252,Morgan County Winter Farmers' Market Association,-86.420904,39.422141,N,240 E Washington St.,Martinsville,Morgan,Indiana,46151
1012560,Morganton Farmer's Market,-81.688488,35.7466269,N,111 North Green Street,Morganton,Burke,North Carolina,28655
1021656,Morningside Farmers Market,-84.356113,33.793194,N,1411 N. Morningside Drive NE,Atlanta ,Fulton,Georgia,30306
1021467,Morris County Winter Farmers' Market,-74.448694,40.796595,N,6 Normandy Heights Rd,Morristown,Morris,New Jersey,07960
1020162,Morro Bay Main Street Farmers Market,-120.849956,35.365976,Y,Main St. and Morro Bay Blvd.,Morro Bay,San Luis Obispo,California,93442
1018926,Moscow Farmers Market,-117.0014061,46.7317086,N,"400 South Main, Moscow, Idaho 83843",Moscow,Latah,Idaho,83843
1005559,Mosinee Farm Market,-89.708626,44.797421,Y,1101 Main Street,City,Marathon,Wisconsin,54455
1005499,Mount Carroll Farmers Market,-89.978008,42.101295,N,116 E Market Street,Mount Carroll ,Carroll,Illinois,61053
1018991,Mount Hope Farmers Market,-71.256882,41.669478,Y,250 Metacom Ave,Bristol,Bristol,Rhode Island,02809
1004717,Mount Pleasant Farmers Market,-79.8734,32.790718,N,645 Coleman Boulevard,Mount Pleasant,Charleston,South Carolina,29464
1018995,Mount Pleasant Farmers' Market,-77.038675,38.931518,Y,3200 Mt. Pleasant St NW ,Washington,District of Columbia,District of Columbia,20010
1000585,Mountain Fresh Oakland Farmers Market,-79.409554,39.408747,Y,5 Town Park Lane,Oakland,Garrett,Maryland,21550
1021307,Mt Airy Farmers' Market,-75.196253,40.046156,Y,601 Carpenter Lane,Philadelphia,Philadelphia,Pennsylvania,19119
1021288,Mt. Pleasant Farmers' Market - Broadway Street,-84.776052,43.604433,Y,Broadway Street between Main & University Streets,Mount Pleasant,Isabella,Michigan,48858
1021287,Mt. Pleasant Farmers' Market - Island Park,-84.780178,43.607074,Y,331 N. Main Street,Mount Pleasant,Isabella,Michigan,48858
1021571,Mt.Washington Farmer's Market ,-85.695776,37.9700281,N,320 N.Bardstown rd,Mt.Washington,Bullitt,Kentucky,40047
1010316,Mulberry Market,-83.646551,32.833797,N,1155 College Street,Macon,Bibb,Georgia,31201
1012725,Muldoon Farmers Market,-149.731189,61.208991,Y,1301 Muldoon Road,Anchorage,Anchorage,Alaska,99504
1018924,Muncie Makers Market ,-85.410675,40.1883942,N,"Outside at Books & Brews, 2100 West White River Boulevard",Muncie,Delaware,Indiana,47303
1018931,Munising Farmers' and Artisans' Market,-86.653401,46.412557,Y,Veteran's Drive,Munising,Alger,Michigan,49862
1019857,Murrysville Farmers' Market,-79.696788,40.430121,Y,3235 Sardis Road,Murrysville,Westmoreland,Pennsylvania,15668
1018903,My Matanuska Marketplace,-149.113628,61.59993,N,610 S Valley Way,Palmer,Matanuska-Susitna,Alaska,99645
1019682,Myersville Farmers Market,-77.56524,39.505519,N,301 Main Street,Myersville,Frederick,Maryland,21773
1011535,Napa Downtown Farmers Market,-122.285131,38.301189,Y,1100 West Street,Napa,Napa,California,94559
1020055,Narrowsburg Farmers' Market,-75.05512,41.596136,N,7 Erie Avenue,Narrowsburg,Sullivan,New York,12764
1003081,Nash County Farmers Market in Rocky Mount,-77.802729,35.955256,Y,1006 Peachtree St.,Rocky Mount,Nash,North Carolina,27804
1020017,Natick Winter Market,-71.341206,42.290237,Y,Common Street,Natick,Middlesex,Massachusetts,01760
1021715,Navarro Farm,-87.867562,41.488007,N,22155 S.104th Ave.,Frankfort,Will,Illinois,60423
1021642,Nederland Farmers Market,-105.508922,39.962418,N,80 E. Second St.,Nederland ,Boulder,Colorado,80466
1018702,Needham Farmers Market,-71.236446,42.280988,Y,Garrity Way,Needham,Norfolk,Massachusetts,02492
1019737,Neosho Farmers Market,-94.370028,36.870009,N,Spring & Jefferson St,Downtown Neosho,Newton,Missouri,64850
1021634,Netcong Community Marketplace/Farmers Market,-74.707004,40.897787,N,Rt. 46 & Main Street,Netcong,Morris,New Jersey,07857
1019908,Neutaconkanut Farmers Market,-71.461775,41.8118,Y,675 Plainfield St,Providence ,Providence,Rhode Island,02909
1019725,New Baltimore Farmers Market,-82.737607,42.68546,Y,On Washington Street between Main & Front Streets in Historic Downtown,New Baltimore,Macomb,Michigan,48047
1012739,New Bedford Farmers Market- Brooklawn Park,-70.923644,41.675431,Y,1997 Acushnet Ave.,New Bedford ,Bristol,Massachusetts,02745
1012738,New Bedford Farmers Market- Clasky Common Park,-70.928587,41.644314,Y,1119 Pleasant St.,New Bedford ,Bristol,Massachusetts,02740
1019348,New Bedford Farmers Market- Downtown/Custom House Square,-70.937913,41.661303,Y,466 Brock Ave,New Bedford,Bristol,Massachusetts,02740
1012737,New Bedford Farmers Market- Indoor ,-70.937913,41.661303,Y,101 West Rodney French Blvd,New Bedford,Bristol,Massachusetts,02744
1021478,New Braunfels Food Bank Farmers' Market,-98.115109,29.699301,N,1620 S. Seguin Ave,New Braunfels,Bexar,Texas,78130
1021601,New Era Farmers Market,-86.347156,43.559633,Y,1820 Ray Avenue,New Era,Oceana,Michigan,49446
1019227,New Glarus Farmers Market,-89.632242,42.809612,Y,1101 Hwy 69 ,New Glarus,Green,Wisconsin,53574
1019879,New Grand Island Farmers Market,-98.357951,40.922193,N,,Grand Island,Hall,Nebraska,
1021632,New Harmony Farmers & Artisans Market,-87.936384,38.12899,N,407 West Tavern St.,New Harmony,Posey,Indiana,47631
1020043,New Harvest Farmers' Market,-83.883624,36.039471,Y,4775 New Harvest Lane,Knoxville,Knox,Tennessee,37918
1005939,New Haven - CitySeed Downtown Farmers Market,-72.924912,41.307645,Y,Church St. ,New Haven,New Haven,Connecticut,06510
1005991,New Highland Baptist Church Farmers Market,-77.410676,37.699238,N,9200 New Ashcake Road,Mechanicsville,Hanover,Virginia,23116
1021336,New Orleans East Hospital Farmer's Market,-89.975013,30.030672,Y,5620 Read Boulevard,New Orleans,Orleans,Louisiana,70127
1021549,Newburgh Farmers' Market,-74.011014,41.49981,Y,97 Broadway,Newburgh,Orange,New York,12550
1021708,Newcastle Farmers Market,-104.184983,43.849469,N,,Newcastle,Weston,Wyoming,82701
1012044,Newmarket Farmers Market ,-70.9380776,43.0788567,N,5 Granite St ,Newmarket ,Rockingham,New Hampshire,03875
1019240,Newport Beach Certified Farmers' Market by Farmer Mark ,-117.928792,33.607886,Y,1 McFadden Place,Newport Beach ,Orange,California,92663
1019294,Nicholasville Farmers Market,-84.56655,37.893076,N,717 N. Main Street,Nicholasville ,Jessamine,Kentucky,40356
1019883,Norfolk Farmers Market,-97.212686,41.948007,N,,Stanton ,Madison,Nebraska,
1010614,NORFOLK FARMERSвЂ™ MARKET,-73.197873,41.990739,N,19 Maple Avenue,Norfolk,Litchfield,Connecticut,06058
1021279,North Albany Farmer's Market,-123.178829,44.63664,Y,6980 nw hwy 20,Albany,Benton,Oregon,97321
1020066,North Berkeley Farmers' Market,-122.269078,37.880337,Y,Shattuck and Vine,Berkeley,Alameda,California,94702
1021518,North Branch Farmers Market,-92.982014,45.510887,N,6241 Main Street,North Branch,Chisago,Minnesota,55056
1021243,North Canton Farmers' Market,-81.409572,40.892548,Y,1447 North Main Street,North Canton,Stark,Ohio,44720
1021434,North Canton Farmers' Market,-81.417769,40.875871,Y,1000 West Maple St,North Canton,Stark,Ohio,44720
1019407,North Creek Farmers Market,-73.988272,43.702638,N,"River Front Park, Rail Road Place", North Creek,Warren,New York,12843
1018875,North End Farmers Market,-82.524714,40.770362,Y,417 Blust Ave., Mansfield ,Richland,Ohio,44903
1021344,North End Farmers Market,-82.523336,40.766123,N,311 Bowman St.,Mansfield,Richland,Ohio,44903
1018184,North Iowa Farmers Market,-93.199249,43.15259,Y,1st NE and Delaware,Mason City,Cerro Gordo,Iowa,50401
1018550,North Market Farmers' Market,-83.0043304,39.9718961,Y,59 Spruce Street,Columbus,Franklin,Ohio,43215
1001059,North Myrtle Beach Farmers Market,-78.683173,33.827655,Y,925 First Avenue South,North Myrtle Beach,Horry,South Carolina,29582
1004865,North Prairie Farmers Market - Minot,-101.295598,48.233564,N,Corner of 3rd Ave SW and Broadway,Minot,Ward,North Dakota,58701
1009884,North Square Farmers Market,-77.662435,39.938459,Y,100 Spring St,Chambersburg,Franklin,Pennsylvania,17201
1018455,North St. Mary's County Farmers Market,-76.77563,38.473539,Y,37600 New Market Turner Road,Charlotte Hall,St. Mary's,Maryland,20622
1019640,Northampton Pa Farmers Market,-75.489035,40.684278,N,1401 Laubach Avenue Municipal Park,Northampton ,Northampton,Pennsylvania,18067
1003694,Northbrook Farmers Market,-87.8286573,42.1314024,Y,Cherry Lane and Meadow Road,Northbrook,Cook,Illinois,60062
1006780,Northeast Minneapolis Farmers Market,-93.262339,44.995288,N,University Avenue NE and 7th Avenue NE ,Minneapolis,Hennepin,Minnesota,55413
1010755,Northeast Washington (NEW) Farmers Market,-117.905228,48.543279,Y,Corner of Main and Astor,Colville,Stevens,Washington,99114
1002764,Northport Farmers Market,-85.614175,45.129668,Y,105 S. Bay Street,Northport,Leelanau,Michigan,49670
1018728,Northridge Farmers Market and family festival,-118.5562362,34.2385732,Y,9301 tampa ave,northridge,Los Angeles,California,91324
1019815,Northside Farmers Market,-84.539984,39.163947,Y,4222 Hamilton Ave,Cincinnati ,Hamilton,Ohio,45223
1021379,Northside Farmers' Market,-89.362808,43.128145,Y,2901 N. Sherman Ave.,Madison,Dane,Wisconsin,53704
1021554,Northville Farmers Market,-83.483407,42.42637,N,Corner of 7 Mile and Center Streets,Northville,Wayne,Michigan,48167
1019008,Norwich Farmers Market,-75.523641,42.531632,Y,2-75 North Broad Street,Norwich,Chenango,New York,13815
1019345,Nourish Knoxville's Winter Farmers' Market,-83.910507,35.96565,N,500 Howard Baker Jr Ave,Knoxville,Knox,Tennessee,37915
1020054,NOVA Central Farm Market,-77.264712,38.915538,Y,543 Beulah Road,Vienna,Fairfax,Virginia,22180
1019127,Nutley Farmers Market,-74.154584,40.824341,Y,537 Franklin Avenue,Nutley,Essex,New Jersey,07110
